title,company,salary,location,link
Software Engineer/Programmer,Delta Search Labs,113500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-programmer-delta-search-labs-JV_IC1154545_KO0,28_KE29,46.htm?jl=1006786608768"
Principal Software Engineer - Search - Lucene,Veeva Systems,225000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-search-lucene-veeva-systems-JV_IC1154532_KO0,41_KE42,55.htm?jl=1009442561890"
Principal Backend Node Engineer,Motion Recruitment,197500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-backend-node-engineer-motion-recruitment-JV_IC1154532_KO0,31_KE32,50.htm?jl=1009532314096"
DevOps/Java Engineer,CEDENT,100500.0,"Boston, MA","https://www.glassdoor.com/job-listing/devops-java-engineer-cedent-JV_IC1154532_KO0,20_KE21,27.htm?jl=1009550099248"
Staff Software Engineer,Snyk,169500.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-snyk-JV_IC1154532_KO0,23_KE24,28.htm?jl=1009506861541"
DevOps Engineer - US Citizenship required,"CGI Group, Inc.",109000.0,United States,"https://www.glassdoor.com/job-listing/devops-engineer-us-citizenship-required-cgi-group-inc-JV_KO0,39_KE40,53.htm?jl=1009490486037"
"Software Engineer, Infrastructure",Meta,117000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-infrastructure-meta-JV_IC1154532_KO0,32_KE33,37.htm?jl=1009401106303"
Sr Software Test Engineer - Surgical Robotics,Medtronic,123000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-test-engineer-surgical-robotics-medtronic-JV_IC1154532_KO0,43_KE44,53.htm?jl=1009518935149"
Senior/Staff Software Engineer - Prediction Machine Learning Engineer,Zoox,256500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-staff-software-engineer-prediction-machine-learning-engineer-zoox-JV_IC1154532_KO0,67_KE68,72.htm?jl=1009338918441"
QA TOOLS/AUTOMATION ENGINEER,OLPC India,113500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/qa-tools-automation-engineer-olpc-india-JV_IC1154545_KO0,28_KE29,39.htm?jl=1009551226437"
C++ Software Engineer/Boston,Motion Recruitment,90000.0,"Boston, MA","https://www.glassdoor.com/job-listing/c-software-engineer-boston-motion-recruitment-JV_IC1154532_KO0,26_KE27,45.htm?jl=1009533833603"
Flight Software Engineer,"CGI Group, Inc.",138000.0,United States,"https://www.glassdoor.com/job-listing/flight-software-engineer-cgi-group-inc-JV_KO0,24_KE25,38.htm?jl=1009444434939"
Global IT Software Engineer Director & Chapter Lead- Gen AI/LLM,Boston Consulting Group,158500.0,"Boston, MA","https://www.glassdoor.com/job-listing/global-it-software-engineer-director-chapter-lead-gen-ai-llm-boston-consulting-group-JV_IC1154532_KO0,60_KE61,84.htm?jl=1009526962804"
Programmer,Harvard University,,"Boston, MA","https://www.glassdoor.com/job-listing/programmer-harvard-university-JV_IC1154532_KO0,10_KE11,29.htm?jl=1009534018054"
Python Developer,Business Integra,104000.0,"Boston, MA","https://www.glassdoor.com/job-listing/python-developer-business-integra-JV_IC1154532_KO0,16_KE17,33.htm?jl=1009542278684"
Team Lead - Software Engineering,Alarm.com,,"Boston, MA","https://www.glassdoor.com/job-listing/team-lead-software-engineering-alarm-com-JV_IC1154532_KO0,30_KE31,40.htm?jl=1009439979785"
Web & Application Developer,Harvard University,,"Jamaica Plain, MA","https://www.glassdoor.com/job-listing/web-application-developer-harvard-university-JV_IC1154595_KO0,25_KE26,44.htm?jl=1009558598214"
Principal Software Engineer,Snyk,,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-snyk-JV_IC1154532_KO0,27_KE28,32.htm?jl=1009441307243"
"Staff Software Engineer (Backend, Platform)",WHOOP,189500.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-backend-platform-whoop-JV_IC1154532_KO0,40_KE41,46.htm?jl=1009457456112"
Software Engineer,Delta Search Labs,121000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-delta-search-labs-JV_IC1154545_KO0,17_KE18,35.htm?jl=1006786608775"
Senior Backend Software Engineer,S&P Global,187500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-backend-software-engineer-sp-global-JV_IC1154545_KO0,32_KE33,42.htm?jl=1009469533492"
Software Engineering Consultant,Accenture,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-consultant-accenture-JV_IC1154532_KO0,31_KE32,41.htm?jl=1009554464069"
FULL STACK ENGINEER,Airspace Intelligence,,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-airspace-intelligence-JV_IC1154532_KO0,19_KE20,41.htm?jl=1008840803951"
Software Developer,Harvard University,,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-harvard-university-JV_IC1154532_KO0,18_KE19,37.htm?jl=1009356708655"
Cloud Engineer-Analytics,Columbia Threadneedle Investments,,"Boston, MA","https://www.glassdoor.com/job-listing/cloud-engineer-analytics-columbia-threadneedle-investments-JV_IC1154532_KO0,24_KE25,58.htm?jl=1009473338783"
Software Configuration Engineer,Northrop Grumman,55000.0,"Malden, MA","https://www.glassdoor.com/job-listing/software-configuration-engineer-northrop-grumman-JV_IC1154605_KO0,31_KE32,48.htm?jl=1009531923872"
"Software Development Engineer II, AGI Information",Amazon.com Services LLC,112500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-ii-agi-information-amazon-com-services-llc-JV_IC1154532_KO0,48_KE49,72.htm?jl=1009556652079"
Full Stack Software Engineer,LibertyPay,122000.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-software-engineer-libertypay-JV_IC1154532_KO0,28_KE29,39.htm?jl=1007956580245"
"Software Engineering Manager, Infrastructure",Meta,214000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-infrastructure-meta-JV_IC1154532_KO0,43_KE44,48.htm?jl=1008882787219"
"Associate Director, Software Engineering",Chewy,,"Boston, MA","https://www.glassdoor.com/job-listing/associate-director-software-engineering-chewy-JV_IC1154532_KO0,39_KE40,45.htm?jl=1009525317176"
Principal Software Engineer - Java,Veeva Systems,225000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-java-veeva-systems-JV_IC1154532_KO0,32_KE33,46.htm?jl=1007769265822"
Senior Software Engineer - Front End,Veeva Systems,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-front-end-veeva-systems-JV_IC1154532_KO0,34_KE35,48.htm?jl=1007769265633"
Senior Software Engineer,Partners Capital,140000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-partners-capital-JV_IC1154532_KO0,24_KE25,41.htm?jl=1009474893734"
Machine Learning Engineer,Toyota Research Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-toyota-research-institute-JV_IC1154545_KO0,25_KE26,51.htm?jl=1009532630506"
"Senior Software Engineer, AI/ML",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-ai-ml-google-JV_IC1154545_KO0,30_KE31,37.htm?jl=1009558719366"
Software Engineer V,Pickle Robot Company,154000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-v-pickle-robot-company-JV_IC1154545_KO0,19_KE20,40.htm?jl=1009495816765"
"Solutions Engineer, Software",Liberty Mutual,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/solutions-engineer-software-liberty-mutual-JV_IC1154532_KO0,27_KE28,42.htm?jl=1009528022321"
.NET / C+ Developer June 2020,VASS IT,77500.0,"Boston, MA","https://www.glassdoor.com/job-listing/net-c-developer-june-2020-vass-it-JV_IC1154532_KO0,25_KE26,33.htm?jl=1009348593491"
Senior IoT Embedded C Developer,Motion Recruitment,132500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-iot-embedded-c-developer-motion-recruitment-JV_IC1154532_KO0,31_KE32,50.htm?jl=1009526480988"
"Senior Software Engineer, Core & Convergent Services",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-core-convergent-services-capital-one-JV_IC1154545_KO0,49_KE50,61.htm?jl=1009465065460"
"Lead Software Engineer, Full Stack",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-full-stack-capital-one-JV_IC1154545_KO0,33_KE34,45.htm?jl=1009462719768"
"Senior Manager, Software Engineering, Full Stack",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-manager-software-engineering-full-stack-capital-one-JV_IC1154545_KO0,46_KE47,58.htm?jl=1009538009755"
"Senior Software Engineer, Childcare, .NET/Angular/Azure",Motion Recruitment,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-childcare-net-angular-azure-motion-recruitment-JV_IC1154532_KO0,52_KE53,71.htm?jl=1009540816171"
Senior Software Cyber Engineer,Draper,157500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-cyber-engineer-draper-JV_IC1154545_KO0,30_KE31,37.htm?jl=1009551309693"
Sr. Java Software Engineer,Fidelity TalentSource,166400.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-java-software-engineer-fidelity-talentsource-JV_IC1154532_KO0,25_KE26,47.htm?jl=1009556135375"
Full Stack Engineer,Fidelity TalentSource,208000.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-fidelity-talentsource-JV_IC1154532_KO0,19_KE20,41.htm?jl=1009534038718"
Senior Software Engineer - Infrastructure,Veeva Systems,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-infrastructure-veeva-systems-JV_IC1154532_KO0,39_KE40,53.htm?jl=1007769265670"
Senior Software Engineer in Test - CDMS,Veeva Systems,137500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-in-test-cdms-veeva-systems-JV_IC1154532_KO0,37_KE38,51.htm?jl=1007840460343"
Senior Software Engineer,LogRocket,152500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-logrocket-JV_IC1154532_KO0,24_KE25,34.htm?jl=1008546344924"
"Software Development Engineer II, Amazon Robotics",Amazon.com Services LLC,,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-ii-amazon-robotics-amazon-com-services-llc-JV_IC1154532_KO0,48_KE49,72.htm?jl=1009376144113"
Manager - Kinematics Software Engineering - Surgical Robotics,Medtronic,188000.0,"Boston, MA","https://www.glassdoor.com/job-listing/manager-kinematics-software-engineering-surgical-robotics-medtronic-JV_IC1154532_KO0,57_KE58,67.htm?jl=1009382147789"
Senior Software Process Engineer,Draper,159500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-process-engineer-draper-JV_IC1154545_KO0,32_KE33,39.htm?jl=1009480884095"
"Solutions Engineer, Software",Liberty Mutual,166500.0,"Boston, MA","https://www.glassdoor.com/job-listing/solutions-engineer-software-liberty-mutual-JV_IC1154532_KO0,27_KE28,42.htm?jl=1009515733934"
Software Developer,DAG Consulting,95000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-dag-consulting-JV_IC1154532_KO0,18_KE19,33.htm?jl=1005803481530"
Senior / Principal Gameplay Engineer,CD PROJEKT RED,209500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-principal-gameplay-engineer-cd-projekt-red-JV_IC1154532_KO0,34_KE35,49.htm?jl=1009346897016"
Software Engineer III (AI/ML),Chewy,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-iii-ai-ml-chewy-JV_IC1154532_KO0,27_KE28,33.htm?jl=1009557119984"
Head of Product Software,Pison Technology,202500.0,"Boston, MA","https://www.glassdoor.com/job-listing/head-of-product-software-pison-technology-JV_IC1154532_KO0,24_KE25,41.htm?jl=1009274797919"
Software Engineer,Harvard University,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-harvard-university-JV_IC1154532_KO0,17_KE18,36.htm?jl=1009543438581"
Site Reliability Engineer,LogRocket,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/site-reliability-engineer-logrocket-JV_IC1154532_KO0,25_KE26,35.htm?jl=1009446316650"
Desktop Application Software Engineer,"Lutron Electronics Co., Inc",114000.0,"Boston, MA","https://www.glassdoor.com/job-listing/desktop-application-software-engineer-lutron-electronics-co-inc-JV_IC1154532_KO0,37_KE38,63.htm?jl=1009445383132"
"Senior Software Engineer, Computer Vision and Robotics",New Balance,128000.0,"Brighton, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-computer-vision-and-robotics-new-balance-JV_IC1154538_KO0,53_KE54,65.htm?jl=1009381248281"
"Senior Staff Software Engineer, Cloud Learning Services",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-staff-software-engineer-cloud-learning-services-google-JV_IC1154545_KO0,54_KE55,61.htm?jl=1009528341964"
DevOps Engineer,Office for Admin and Finance (ANF1000),96000.0,"Boston, MA","https://www.glassdoor.com/job-listing/devops-engineer-office-for-admin-and-finance-anf1000-JV_IC1154532_KO0,15_KE16,52.htm?jl=1009528184681"
Senior Software Engineer,Fidelity Investments,134500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-fidelity-investments-JV_IC1154532_KO0,24_KE25,45.htm?jl=1009448404040"
"Senior Software Engineer, International",CarGurus,166000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-international-cargurus-JV_IC1154532_KO0,38_KE39,47.htm?jl=1009552951724"
Senior Frontend Engineer,Motion Recruitment,160000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-frontend-engineer-motion-recruitment-JV_IC1154545_KO0,24_KE25,43.htm?jl=1009552802963"
"Senior Software Engineer (Backend, Connectivity)",WHOOP,107500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-connectivity-whoop-JV_IC1154532_KO0,45_KE46,51.htm?jl=1009480737509"
Senior Software Engineer - Java,Veeva Systems,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-java-veeva-systems-JV_IC1154532_KO0,29_KE30,43.htm?jl=1007769265402"
.Net Lead (Gen AI),Laiba Technologies,115000.0,"Boston, MA","https://www.glassdoor.com/job-listing/net-lead-gen-ai-laiba-technologies-JV_IC1154532_KO0,15_KE16,34.htm?jl=1009552743580"
Application Developer,MA Gaming Commission,81500.0,"Boston, MA","https://www.glassdoor.com/job-listing/application-developer-ma-gaming-commission-JV_IC1154532_KO0,21_KE22,42.htm?jl=1009425410567"
Senior Data Programmer Analyst,Dana-Farber Cancer Institute,106500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-data-programmer-analyst-dana-farber-cancer-institute-JV_IC1154532_KO0,30_KE31,59.htm?jl=1009508896215"
SR Software Engineer- Java,Fidelity TalentSource,156000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-java-fidelity-talentsource-JV_IC1154532_KO0,25_KE26,47.htm?jl=1009528249716"
Principal Software Engineer,SimpliSafe,196000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-simplisafe-JV_IC1154532_KO0,27_KE28,38.htm?jl=1009553044506"
SENIOR FRONT END DEVELOPER,Pixels 360,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-front-end-developer-pixels-360-JV_IC1154532_KO0,26_KE27,37.htm?jl=1009034274279"
Senior Audio Programmer,Epic Games,128000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-audio-programmer-epic-games-JV_IC1154532_KO0,23_KE24,34.htm?jl=1009520712654"
Principal Embedded Software Engineer,Cambridge Mobile Telematics,154000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-embedded-software-engineer-cambridge-mobile-telematics-JV_IC1154545_KO0,36_KE37,64.htm?jl=1009280332745"
"Software Engineering Manager II, Search",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-ii-search-google-JV_IC1154545_KO0,38_KE39,45.htm?jl=1009538603094"
"Senior Principal Software Development Engineer/Lead (Scala, SQL/NoSQL, Node.js) - Remote",Revvity,147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-principal-software-development-engineer-lead-scala-sql-nosql-node-js-remote-revvity-JV_IC1154532_KO0,82_KE83,90.htm?jl=1009538948896"
Machine Learning Engineer - 2025 Spring Co-Op,Motorola Solutions,105500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-2025-spring-co-op-motorola-solutions-JV_IC1154685_KO0,43_KE44,62.htm?jl=1009555975206"
STAFF ENGINEER,Airspace Intelligence,,"Boston, MA","https://www.glassdoor.com/job-listing/staff-engineer-airspace-intelligence-JV_IC1154532_KO0,14_KE15,36.htm?jl=1008840803959"
SENIOR PROGRAMMER,Disbelief,96500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-programmer-disbelief-JV_IC1154545_KO0,17_KE18,27.htm?jl=1009484482363"
Principal Software Engineer - Live Streaming - WebRTC,SimpliSafe,157000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-live-streaming-webrtc-simplisafe-JV_IC1154532_KO0,49_KE50,60.htm?jl=1009348660116"
Software Controls Engineer,Pickle Robot Company,127000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-controls-engineer-pickle-robot-company-JV_IC1154545_KO0,26_KE27,47.htm?jl=1009556384954"
Software Developer,VividCloud,105000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-vividcloud-JV_IC1154532_KO0,18_KE19,29.htm?jl=1009423475139"
Software Development Engineer,AuriStor,131000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-auristor-JV_IC1154532_KO0,29_KE30,38.htm?jl=1006230436201"
"Software Engineering Manager - Marketing & Service (Open to Boston, Atlanta, Beaverton location)",Nike,143500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-marketing-service-open-to-boston-atlanta-beaverton-location-nike-JV_IC1154532_KO0,88_KE89,93.htm?jl=1009527164637"
SR Software Engineer Front End,Fidelity TalentSource,161200.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-front-end-fidelity-talentsource-JV_IC1154532_KO0,30_KE31,52.htm?jl=1009457363697"
Sr. Java Engineer | Tech Lead,InsideTracker,145000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/sr-java-engineer-tech-lead-insidetracker-JV_IC1154545_KO0,26_KE27,40.htm?jl=1007821797280"
"Sr. Machine Learning Engineer II, AI Agent",HubSpot,142500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/sr-machine-learning-engineer-ii-ai-agent-hubspot-JV_IC1154545_KO0,40_KE41,48.htm?jl=1009549580272"
Graphics Software Engineer - (4 years experience req),"Scalable Display Technologies, Inc",120500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/graphics-software-engineer-4-years-experience-req-scalable-display-technologies-inc-JV_IC1154545_KO0,49_KE50,83.htm?jl=1009508930184"
"Software Developer I, MS C++, MFC","enLabel Global Services, Inc",92000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-i-ms-c-mfc-enlabel-global-services-inc-JV_IC1154532_KO0,29_KE30,57.htm?jl=1008704790228"
"Engineering Manager, Integrations",Topsort,156000.0,"Boston, MA","https://www.glassdoor.com/job-listing/engineering-manager-integrations-topsort-JV_IC1154532_KO0,32_KE33,40.htm?jl=1009457107240"
Senior Software Engineer - DevSecOps,MFS Investment Management,148500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-devsecops-mfs-investment-management-JV_IC1154532_KO0,34_KE35,60.htm?jl=1009453264686"
Senior level Embedded C Engineer,Motion Recruitment,117500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-level-embedded-c-engineer-motion-recruitment-JV_IC1154532_KO0,32_KE33,51.htm?jl=1009527714656"
Principal Software Development Engineer,CVS Health,216000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-development-engineer-cvs-health-JV_IC1154532_KO0,39_KE40,50.htm?jl=1009336763818"
Programmer Analyst,Massachusetts General Hospital(MGH),89500.0,"Boston, MA","https://www.glassdoor.com/job-listing/programmer-analyst-massachusetts-general-hospital-mgh-JV_IC1154532_KO0,18_KE19,53.htm?jl=1009498515626"
Sr Software Engineer - Surgical Robotics,Medtronic,150000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-surgical-robotics-medtronic-JV_IC1154532_KO0,38_KE39,48.htm?jl=1009405137819"
Senior Software Developer,NetCapital,116000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-developer-netcapital-JV_IC1154532_KO0,25_KE26,36.htm?jl=1008401144790"
Sr Software Engineer,Intone Networks,,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-intone-networks-JV_IC1154532_KO0,20_KE21,36.htm?jl=1009536868940"
Android Engineer II,Chewy,,"Boston, MA","https://www.glassdoor.com/job-listing/android-engineer-ii-chewy-JV_IC1154532_KO0,19_KE20,25.htm?jl=1009548858381"
Full Stack Spring 2020,VASS IT,84500.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-spring-2020-vass-it-JV_IC1154532_KO0,22_KE23,30.htm?jl=1009348593446"
Software Engineer - Perception,Zoox,212500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-perception-zoox-JV_IC1154532_KO0,28_KE29,33.htm?jl=1009338918024"
Principal Quantitative Developer,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quantitative-developer-fidelity-investments-JV_IC1154532_KO0,32_KE33,53.htm?jl=1009541472911"
Machine Learning Engineer,Analog Devices,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-analog-devices-JV_IC1154532_KO0,25_KE26,40.htm?jl=1009480261777"
Software Engineer (Technical Leadership) - Machine Learning,Meta,253000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-technical-leadership-machine-learning-meta-JV_IC1154532_KO0,55_KE56,60.htm?jl=1009082250145"
Software Engineering Manager,"enLabel Global Services, Inc",174500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-enlabel-global-services-inc-JV_IC1154532_KO0,28_KE29,56.htm?jl=1008704790140"
Fidessa Developer,Sonoma Consulting Inc.,,"Boston, MA","https://www.glassdoor.com/job-listing/fidessa-developer-sonoma-consulting-inc-JV_IC1154532_KO0,17_KE18,39.htm?jl=1008985911591"
Principal Control Systems Software Engineer,Northrop Grumman,64500.0,"Malden, MA","https://www.glassdoor.com/job-listing/principal-control-systems-software-engineer-northrop-grumman-JV_IC1154605_KO0,43_KE44,60.htm?jl=1009512695791"
Applications Web Developer,HNTB Corporation,,"Boston, MA","https://www.glassdoor.com/job-listing/applications-web-developer-hntb-corporation-JV_IC1154532_KO0,26_KE27,43.htm?jl=1009554712335"
Principal Software Engineer Onshape - 3D Graphics,PTC Inc.,,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-onshape-3d-graphics-ptc-inc-JV_IC1154532_KO0,47_KE48,55.htm?jl=1009473367967"
Mainframe Developer DB2 Cobol,CapB InfoteK,102000.0,"Boston, MA","https://www.glassdoor.com/job-listing/mainframe-developer-db2-cobol-capb-infotek-JV_IC1154532_KO0,29_KE30,42.htm?jl=1007113391484"
SITE RELIABILITY ENGINEER (SRE),Airspace Intelligence,,"Boston, MA","https://www.glassdoor.com/job-listing/site-reliability-engineer-sre-airspace-intelligence-JV_IC1154532_KO0,29_KE30,51.htm?jl=1008840803945"
Software Engineer - Mission Autonomy,Anduril Industries,183000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-mission-autonomy-anduril-industries-JV_IC1154532_KO0,34_KE35,53.htm?jl=1009551656925"
SQL Database Developer II,Massachusetts School Building Authority,100500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sql-database-developer-ii-massachusetts-school-building-authority-JV_IC1154532_KO0,25_KE26,65.htm?jl=1009526652252"
Senior Full Stack Engineer,Arrowstreet Capital,144000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-full-stack-engineer-arrowstreet-capital-JV_IC1154532_KO0,26_KE27,46.htm?jl=1009071823049"
usiness Analyst - API Gateway,CapB InfoteK,,"Boston, MA","https://www.glassdoor.com/job-listing/usiness-analyst-api-gateway-capb-infotek-JV_IC1154532_KO0,27_KE28,40.htm?jl=1006524843253"
"Principal Software Engineer, Architecture",DigitalOcean,226000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-architecture-digitalocean-JV_IC1154532_KO0,40_KE41,53.htm?jl=1009504202602"
Senior Automation Engineer,Flexxbotics,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-automation-engineer-flexxbotics-JV_IC1154532_KO0,26_KE27,38.htm?jl=1009555864678"
"Lead Software Engineer – RPA and PEGA (Open to Boston, Atlanta, Beaverton location)",Nike,119500.0,"Boston, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-rpa-and-pega-open-to-boston-atlanta-beaverton-location-nike-JV_IC1154532_KO0,77_KE78,82.htm?jl=1009525381623"
Senior Backend Software Engineer (Boston),Lendbuzz,157500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-backend-software-engineer-boston-lendbuzz-JV_IC1154532_KO0,39_KE40,48.htm?jl=1009451767615"
Full-stack Engineer,Apeiron Labs,132000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-apeiron-labs-JV_IC1154545_KO0,19_KE20,32.htm?jl=1009444294594"
Senior Software Engineer,Snyk,141000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-snyk-JV_IC1154532_KO0,24_KE25,29.htm?jl=1009437163178"
"Senior Software Engineer, Search",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-search-google-JV_IC1154545_KO0,31_KE32,38.htm?jl=1009543920893"
"Programmer/Analyst, Sr (894)",Massachusetts General Hospital(MGH),147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/programmer-analyst-sr-894-massachusetts-general-hospital-mgh-JV_IC1154532_KO0,25_KE26,60.htm?jl=1009509611574"
Embedded Engineer,Apeiron Labs,115500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/embedded-engineer-apeiron-labs-JV_IC1154545_KO0,17_KE18,30.htm?jl=1009444294615"
Embedded System Software Engineer,Delta Search Labs,120500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/embedded-system-software-engineer-delta-search-labs-JV_IC1154545_KO0,33_KE34,51.htm?jl=1006786608776"
Senior Internet Software Engineer,BrickLogix,124500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-internet-software-engineer-bricklogix-JV_IC1154685_KO0,33_KE34,44.htm?jl=1007488961164"
Application Developer (SY24-25),Boston Public Schools,94500.0,"Boston, MA","https://www.glassdoor.com/job-listing/application-developer-sy24-25-boston-public-schools-JV_IC1154532_KO0,29_KE30,51.htm?jl=1009504158659"
Senior Staff DevOps Engineer - Hybrid,Caris Life Sciences,140000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-staff-devops-engineer-hybrid-caris-life-sciences-JV_IC1154532_KO0,35_KE36,55.htm?jl=1009526778252"
Software Engineering Manager - Surgical Robotics,Medtronic,188000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-surgical-robotics-medtronic-JV_IC1154532_KO0,46_KE47,56.htm?jl=1009379434850"
Lead Software Engineer,LogRocket,158500.0,"Boston, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-logrocket-JV_IC1154532_KO0,22_KE23,32.htm?jl=1008921172646"
