title,company,salary,location,link
Coding Expertise for AI Training (Italian),Outlier Ai,$25.00 - $50.00 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/coding-expertise-for-ai-training-italian-outlier-ai-JV_IC1154532_KO0,40_KE41,51.htm?jl=1009562281434"
Graphics Software Engineer - (4 years experience req),"Scalable Display Technologies, Inc",$97K - $144K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/graphics-software-engineer-4-years-experience-req-scalable-display-technologies-inc-JV_IC1154545_KO0,49_KE50,83.htm?jl=1009508930184"
Software Developer - AI Trainer,DataAnnotation,$40.00 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-ai-trainer-dataannotation-JV_IC1154532_KO0,29_KE30,44.htm?jl=1009556241633"
Lead Software Engineer - Machine Learning,Fidelity TalentSource,$118K - $173K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-machine-learning-fidelity-talentsource-JV_IC1154532_KO0,39_KE40,61.htm?jl=1009268193812"
Senior Software Engineer (Golang),Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-golang-capital-one-JV_IC1154545_KO0,31_KE32,43.htm?jl=1009552846479"
Software Engineer,Cogo Labs,$133K - $141K (Employer est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-cogo-labs-JV_IC1154545_KO0,17_KE18,27.htm?jl=1009489668886"
Cybersecurity / DevOps Engineer - Ping / Entra,Liberty Mutual,$82K - $147K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/cybersecurity-devops-engineer-ping-entra-liberty-mutual-JV_IC1154532_KO0,40_KE41,55.htm?jl=1009554755404"
Software Engineer,Snyk,$89K - $128K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-snyk-JV_IC1154532_KO0,17_KE18,22.htm?jl=1009540589622"
Associate Software Engineer: Free and Open-source Biological Imaging Software,Broad Institute,$47K - $69K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/associate-software-engineer-free-and-open-source-biological-imaging-software-broad-institute-JV_IC1154545_KO0,76_KE77,92.htm?jl=1009564100211"
Senior Software Engineer (C++/QT),Motion Recruitment,$125K - $140K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-c-qt-motion-recruitment-JV_IC1154532_KO0,29_KE30,48.htm?jl=1009567998029"
Senior Software Engineer - DevSecOps,MFS Investment Management,$129K - $169K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-devsecops-mfs-investment-management-JV_IC1154532_KO0,34_KE35,60.htm?jl=1009453264686"
Software Engineer (Back end),Broad Institute,$84K - $132K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-back-end-broad-institute-JV_IC1154545_KO0,26_KE27,42.htm?jl=1009519349791"
Full-stack Software Engineer,John Hancock,$86K - $159K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-software-engineer-john-hancock-JV_IC1154532_KO0,28_KE29,41.htm?jl=1009570624889"
"Senior Manager, Software Engineering, Back End",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-manager-software-engineering-back-end-capital-one-JV_IC1154545_KO0,44_KE45,56.htm?jl=1009533481725"
Embedded Software Engineer,H2Ok Innovations,,"Somerville, MA","https://www.glassdoor.com/job-listing/embedded-software-engineer-h2ok-innovations-JV_IC1154685_KO0,26_KE27,43.htm?jl=1009556214970"
Associate Software Engineer,"LinkSquares, Inc.",,"Boston, MA","https://www.glassdoor.com/job-listing/associate-software-engineer-linksquares-inc-JV_IC1154532_KO0,27_KE28,43.htm?jl=1009555903424"
Senior Frontend Engineer (React and TypeScript),Motion Recruitment,$130K - $200K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-frontend-engineer-react-and-typescript-motion-recruitment-JV_IC1154532_KO0,45_KE46,64.htm?jl=1009534217596"
"Quantitative Developer, Associate",Arrowstreet Capital,,"Boston, MA","https://www.glassdoor.com/job-listing/quantitative-developer-associate-arrowstreet-capital-JV_IC1154532_KO0,32_KE33,52.htm?jl=1009463844000"
Software Engineer,Keystone Strategy,$102K - $198K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-keystone-strategy-JV_IC1154532_KO0,17_KE18,35.htm?jl=1009558461896"
Lead Machine Learning Engineer,Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-machine-learning-engineer-capital-one-JV_IC1154545_KO0,30_KE31,42.htm?jl=1009480420401"
"Full Stack Engineer, Investment Systems Engineering",Arrowstreet Capital,$110K - $167K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-investment-systems-engineering-arrowstreet-capital-JV_IC1154532_KO0,50_KE51,70.htm?jl=1009569764637"
Software Engineer,"Red Hat, Inc.",$104K - $166K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-red-hat-inc-JV_IC1154532_KO0,17_KE18,29.htm?jl=1009568211760"
Senior Software Engineer,Karen Clark & Company,$103K - $147K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-karen-clark-company-JV_IC1154532_KO0,24_KE25,44.htm?jl=1009520826259"
"Senior Software Engineer, DevOps",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-devops-capital-one-JV_IC1154545_KO0,31_KE32,43.htm?jl=1009483949449"
Senior DevOps,Motion Recruitment,$110K - $160K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-devops-motion-recruitment-JV_IC1154532_KO0,13_KE14,32.htm?jl=1009569031677"
"Software Engineer I, Android SDK",Cambridge Mobile Telematics,$99K - $138K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-i-android-sdk-cambridge-mobile-telematics-JV_IC1154545_KO0,31_KE32,59.htm?jl=1009200680985"
"Senior Software Engineer (Backend, Core Physiology Training Team)",WHOOP,$111K - $166K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-core-physiology-training-team-whoop-JV_IC1154532_KO0,62_KE63,68.htm?jl=1009558778117"
Lead Developer,Axiom Learning Inc,$75K - $100K (Employer est.),Massachusetts,"https://www.glassdoor.com/job-listing/lead-developer-axiom-learning-inc-JV_KO0,14_KE15,33.htm?jl=1009538351085"
Software Engineer,Escher Group,$98K - $150K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-escher-group-JV_IC1154532_KO0,17_KE18,30.htm?jl=1009556506290"
Autonomous Vehicle Software Engineer,Aurora Flight Sciences,$62K - $134K (Employer est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/autonomous-vehicle-software-engineer-aurora-flight-sciences-JV_IC1154545_KO0,36_KE37,59.htm?jl=1009565118846"
Python Software Engineer,MORSE Corp,$110K - $176K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/python-software-engineer-morse-corp-JV_IC1154545_KO0,24_KE25,35.htm?jl=1009326604486"
Founding iOS Engineer,Motion Recruitment,$90K - $120K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/founding-ios-engineer-motion-recruitment-JV_IC1154532_KO0,21_KE22,40.htm?jl=1009567998028"
Test Automation Engineer (embedded system),Capgemini,$94K - $143K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/test-automation-engineer-embedded-system-capgemini-JV_IC1154532_KO0,40_KE41,50.htm?jl=1009529906768"
"Senior Manager, Software Engineering, Full Stack",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-manager-software-engineering-full-stack-capital-one-JV_IC1154545_KO0,46_KE47,58.htm?jl=1009498241791"
"Lead Software Engineer, Full Stack",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-full-stack-capital-one-JV_IC1154545_KO0,33_KE34,45.htm?jl=1009531159446"
"Senior Software Engineer, Child Education, .NET/Azure/Azure DevOps",Motion Recruitment,$125K - $130K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-child-education-net-azure-azure-devops-motion-recruitment-JV_IC1154532_KO0,63_KE64,82.htm?jl=1009538373768"
Java Full Stack Lead,Infosys,$75K - $121K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/java-full-stack-lead-infosys-JV_IC1154532_KO0,20_KE21,28.htm?jl=1009534015985"
Java Fullstack Developer,Infosys,$79K - $139K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/java-fullstack-developer-infosys-JV_IC1154532_KO0,24_KE25,32.htm?jl=1009567487444"
Senior level C++ Robotics Engineer - Humanoid Robotics,Motion Recruitment,$120K - $190K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-level-c-robotics-engineer-humanoid-robotics-motion-recruitment-JV_IC1154532_KO0,50_KE51,69.htm?jl=1009569372672"
C++ Embedded and Application Developer,Motion Recruitment,$100K - $150K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/c-embedded-and-application-developer-motion-recruitment-JV_IC1154532_KO0,36_KE37,55.htm?jl=1009562110266"
Sr. Oracle HCM Cloud Techno-Functional Consultant (HCM Developer V),ManTech,,United States,"https://www.glassdoor.com/job-listing/sr-oracle-hcm-cloud-techno-functional-consultant-hcm-developer-v-mantech-JV_KO0,64_KE65,72.htm?jl=1009536807229"
"Database Programmer Analyst, Advance Program Services",MIT,$80K - $122K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/database-programmer-analyst-advance-program-services-mit-JV_IC1154545_KO0,52_KE53,56.htm?jl=1009570753509"
Junior Embedded Vulnerability Researcher,Draper,$77K - $123K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/junior-embedded-vulnerability-researcher-draper-JV_IC1154545_KO0,40_KE41,47.htm?jl=1009453411341"
"Senior Software Engineer, Backend (Trip Processing)",Cambridge Mobile Telematics,$94K - $148K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-trip-processing-cambridge-mobile-telematics-JV_IC1154545_KO0,48_KE49,76.htm?jl=1009478973996"
Scientific Software Developer,MIT,$80K - $131K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/scientific-software-developer-mit-JV_IC1154545_KO0,29_KE30,33.htm?jl=1009561765481"
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,$115K - $155K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-cat-ea-berkshire-hathaway-specialty-insurance-JV_IC1154532_KO0,24_KE25,63.htm?jl=1009554756940"
"Senior Software Engineer, Computer Vision and Robotics",New Balance,$105K - $152K (Glassdoor est.),"Brighton, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-computer-vision-and-robotics-new-balance-JV_IC1154538_KO0,53_KE54,65.htm?jl=1009381248281"
Associate Machine Learning Engineer,Analog Devices,$99K - $155K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/associate-machine-learning-engineer-analog-devices-JV_IC1154532_KO0,35_KE36,50.htm?jl=1009480261749"
"Software Dev Engineer II, Jobs Domain Infrastrucure",Amazon.com Services LLC,$114K - $153K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-dev-engineer-ii-jobs-domain-infrastrucure-amazon-com-services-llc-JV_IC1154532_KO0,50_KE51,74.htm?jl=1009568103891"
Software Engineer II,SimpliSafe,$115K - $143K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ii-simplisafe-JV_IC1154532_KO0,20_KE21,31.htm?jl=1009563884086"
Software Engineer II,Chewy,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ii-chewy-JV_IC1154532_KO0,20_KE21,26.htm?jl=1009543087679"
Software Engineer – Applications,Oneiro,$98K - $138K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-applications-oneiro-JV_IC1154532_KO0,30_KE31,37.htm?jl=1007158863770"
"Software Engineer, Google Cloud Computing, Cloud Learning Services",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-google-cloud-computing-cloud-learning-services-google-JV_IC1154545_KO0,64_KE65,71.htm?jl=1009518791471"
"Principal Software Engineer II, Data Engineering",Cambridge Mobile Telematics,$160K - $211K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-ii-data-engineering-cambridge-mobile-telematics-JV_IC1154545_KO0,47_KE48,75.htm?jl=1009570616824"
"Senior Software Engineer (Backend, Connectivity)",WHOOP,$84K - $131K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-connectivity-whoop-JV_IC1154532_KO0,45_KE46,51.htm?jl=1009480737509"
Data Integration Software Engineer,Derex Technologies Inc,,"Boston, MA","https://www.glassdoor.com/job-listing/data-integration-software-engineer-derex-technologies-inc-JV_IC1154532_KO0,34_KE35,57.htm?jl=1009568609066"
Full Stack Software Engineer,LibertyPay,$93K - $152K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-software-engineer-libertypay-JV_IC1154532_KO0,28_KE29,39.htm?jl=1007956580245"
Senior Software Engineer,Snyk,$115K - $167K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-snyk-JV_IC1154532_KO0,24_KE25,29.htm?jl=1009437163178"
Software Quality Engineer,SimpliSafe,$92K - $124K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-quality-engineer-simplisafe-JV_IC1154532_KO0,25_KE26,36.htm?jl=1009535427378"
Software Engineer,Delta Search Labs,$104K - $138K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-delta-search-labs-JV_IC1154545_KO0,17_KE18,35.htm?jl=1006786608775"
Frontend Software Engineer,Motion Recruitment,,"Boston, MA","https://www.glassdoor.com/job-listing/frontend-software-engineer-motion-recruitment-JV_IC1154532_KO0,26_KE27,45.htm?jl=1009540364027"
"Senior Software Engineer, DevOps",Capital One,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-devops-capital-one-JV_IC1154545_KO0,31_KE32,43.htm?jl=1009483949449"
SR Software Engineer- Java,Fidelity TalentSource,$55.00 - $95.00 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-java-fidelity-talentsource-JV_IC1154532_KO0,25_KE26,47.htm?jl=1009528249716"
Principal UI Engineer (Angular),Motion Recruitment,$150K - $170K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/principal-ui-engineer-angular-motion-recruitment-JV_IC1154532_KO0,29_KE30,48.htm?jl=1009514050968"
Software Developer,MIT,$91K - $150K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-developer-mit-JV_IC1154545_KO0,18_KE19,22.htm?jl=1009380834394"
Software Engineer,Molten Cloud,,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-molten-cloud-JV_IC1154545_KO0,17_KE18,30.htm?jl=1009504412463"
Senior Software Quality Engineer,"Red Hat, Inc.",$117K - $186K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-quality-engineer-red-hat-inc-JV_IC1154532_KO0,32_KE33,44.htm?jl=1009551393890"
Software Engineer (Machine Learning Team - Boston),Lendbuzz,$110K - $140K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-machine-learning-team-boston-lendbuzz-JV_IC1154532_KO0,46_KE47,55.htm?jl=1009564137550"
Software Engineer,MKT MEDIASTATS,$100K - $148K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-mkt-mediastats-JV_IC1154545_KO0,17_KE18,32.htm?jl=1007644559457"
"Lead Software Development Engineer, Android Apps Team",Audible,$121K - $163K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-development-engineer-android-apps-team-audible-JV_IC1154545_KO0,52_KE53,60.htm?jl=1009533381683"
Senior Software Engineer,LogRocket,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-logrocket-JV_IC1154532_KO0,24_KE25,34.htm?jl=1008546344924"
Senior Software Engineer,Franklin Templeton Investments,$143K - $191K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-franklin-templeton-investments-JV_IC1154532_KO0,24_KE25,55.htm?jl=1009506037396"
Automation Engineer,MIT,$81K - $124K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/automation-engineer-mit-JV_IC1154545_KO0,19_KE20,23.htm?jl=1009293113886"
Sr. Full Stack Engineer,Fidelity TalentSource,$75.00 - $90.00 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/sr-full-stack-engineer-fidelity-talentsource-JV_IC1154532_KO0,22_KE23,44.htm?jl=1009561790226"
Principal Software Engineer,Broad Institute,$147K - $197K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-broad-institute-JV_IC1154545_KO0,27_KE28,43.htm?jl=1009564100208"
Senior Scientific Software Engineer,Arrayo,$106K - $147K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-scientific-software-engineer-arrayo-JV_IC1154532_KO0,35_KE36,42.htm?jl=1008953583248"
Software Developer,VividCloud,$85K - $125K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-vividcloud-JV_IC1154532_KO0,18_KE19,29.htm?jl=1009423475139"
"Distinguished Software Engineer, Cloud Security Engineering",Rapid7,$150K - $203K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/distinguished-software-engineer-cloud-security-engineering-rapid7-JV_IC1154532_KO0,58_KE59,65.htm?jl=1009569518995"
"Software Engineer, Portfolio Management Engineering",Arrowstreet Capital,$125K - $187K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-portfolio-management-engineering-arrowstreet-capital-JV_IC1154532_KO0,50_KE51,70.htm?jl=1009458847670"
Software Engineer,DAG Consulting,$90K - $125K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-dag-consulting-JV_IC1154532_KO0,17_KE18,32.htm?jl=1005803481525"
Android Engineer II,WHOOP,$108K - $135K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/android-engineer-ii-whoop-JV_IC1154532_KO0,19_KE20,25.htm?jl=1009560330514"
Principal Performance Software Engineer,Fidelity Investments,$136K - $177K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/principal-performance-software-engineer-fidelity-investments-JV_IC1154532_KO0,39_KE40,60.htm?jl=1009536818571"
Software Engineer,Harvard University,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-harvard-university-JV_IC1154532_KO0,17_KE18,36.htm?jl=1009543438581"
Sr. Software Engineer in Test,"Vivint, Inc.",,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-in-test-vivint-inc-JV_IC1154532_KO0,28_KE29,39.htm?jl=1009527730123"
Software Engineer,Formlabs,$99K - $139K (Glassdoor est.),"Somerville, MA","https://www.glassdoor.com/job-listing/software-engineer-formlabs-JV_IC1154685_KO0,17_KE18,26.htm?jl=1009223967492"
"Software Development Engineer, PreStart Domain",Amazon.com Services LLC,$109K - $162K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-prestart-domain-amazon-com-services-llc-JV_IC1154532_KO0,45_KE46,69.htm?jl=1009568103944"
SOFTWARE ENGINEER,Airspace Intelligence,$101K - $147K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-airspace-intelligence-JV_IC1154532_KO0,17_KE18,39.htm?jl=1008840803970"
Programmer,Massachusetts General Hospital(MGH),$76K - $120K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/programmer-massachusetts-general-hospital-mgh-JV_IC1154532_KO0,10_KE11,45.htm?jl=1009565258012"
Software Development Engineer in Test,"enLabel Global Services, Inc",$101K - $145K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-enlabel-global-services-inc-JV_IC1154532_KO0,37_KE38,65.htm?jl=1008704790139"
Software Test Engineer,Capgemini,$36.98 - $57.79 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-test-engineer-capgemini-JV_IC1154532_KO0,22_KE23,32.htm?jl=1009453123310"
Remote Coding Expertise for AI Training (Norwegian),Outlier Ai,$25.00 - $50.00 Per Hour (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/remote-coding-expertise-for-ai-training-norwegian-outlier-ai-JV_IC1154532_KO0,49_KE50,60.htm?jl=1009563988920"
Lead React Native Engineer,Motion Recruitment,$160K - $210K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/lead-react-native-engineer-motion-recruitment-JV_IC1154532_KO0,26_KE27,45.htm?jl=1009567998031"
Web Developer,"The New IEM, Llc",,United States,"https://www.glassdoor.com/job-listing/web-developer-the-new-iem-llc-JV_KO0,13_KE14,29.htm?jl=1009373442631"
Senior Software Engineer with SaaS Data Modeling Company - Downtown Boston,Motion Recruitment,$125K - $140K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-with-saas-data-modeling-company-downtown-boston-motion-recruitment-JV_IC1154532_KO0,72_KE73,91.htm?jl=1009533833613"
Electrical IoT Embedded C Developer,Motion Recruitment,$100K - $135K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/electrical-iot-embedded-c-developer-motion-recruitment-JV_IC1154532_KO0,35_KE36,54.htm?jl=1009523337478"
Senior Backend Python Engineer,Motion Recruitment,$170K - $190K (Employer est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-backend-python-engineer-motion-recruitment-JV_IC1154545_KO0,30_KE31,49.htm?jl=1009529654878"
Senior Software Engineer (US & Norway),Tive,$131K - $197K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-us-norway-tive-JV_IC1154532_KO0,34_KE35,39.htm?jl=1009549920959"
Software Development Engineer in Test,Pickle Robot Company,$109K - $147K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-pickle-robot-company-JV_IC1154545_KO0,37_KE38,58.htm?jl=1009535510436"
Senior Embedded Software Engineer,Cambridge Mobile Telematics,$111K - $175K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-embedded-software-engineer-cambridge-mobile-telematics-JV_IC1154545_KO0,33_KE34,61.htm?jl=1009451665289"
Senior Cloud Engineer,Modulate,$150K (Employer est.),"Somerville, MA","https://www.glassdoor.com/job-listing/senior-cloud-engineer-modulate-JV_IC1154685_KO0,21_KE22,30.htm?jl=1009529459944"
"Software Engineer, Task Planning",Pickle Robot Company,,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-task-planning-pickle-robot-company-JV_IC1154545_KO0,31_KE32,52.htm?jl=1009495816765"
"Software Engineers Cambridge, MA",Dimensional Insight,$60K - $107K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineers-cambridge-ma-dimensional-insight-JV_IC1154545_KO0,31_KE32,51.htm?jl=1009362361094"
Senior Internet Software Engineer,BrickLogix,$102K - $147K (Glassdoor est.),"Somerville, MA","https://www.glassdoor.com/job-listing/senior-internet-software-engineer-bricklogix-JV_IC1154685_KO0,33_KE34,44.htm?jl=1007488961164"
Software Controls Engineer,Pickle Robot Company,$110K - $144K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/software-controls-engineer-pickle-robot-company-JV_IC1154545_KO0,26_KE27,47.htm?jl=1009556384954"
Staff Software Engineer,HubSpot,$219K - $328K (Employer est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-hubspot-JV_IC1154545_KO0,23_KE24,31.htm?jl=1009537195421"
SLAM Software Engineer,Pickle Robot Company,$104K - $147K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/slam-software-engineer-pickle-robot-company-JV_IC1154545_KO0,22_KE23,43.htm?jl=1009553246630"
DevOps Engineer,Office for Admin and Finance (ANF1000),$77K - $115K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/devops-engineer-office-for-admin-and-finance-anf1000-JV_IC1154532_KO0,15_KE16,52.htm?jl=1009528184681"
C# Engineer,Man Group,$69K - $104K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/c-engineer-man-group-JV_IC1154532_KO0,10_KE11,20.htm?jl=1009563716194"
Informatics Software Engineer,Rheos Medicines,,"Cambridge, MA","https://www.glassdoor.com/job-listing/informatics-software-engineer-rheos-medicines-JV_IC1154545_KO0,29_KE30,45.htm?jl=1006954978123"
Software Engineer (AI-Based IDE Plugins),"Red Hat, Inc.",$104K - $166K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ai-based-ide-plugins-red-hat-inc-JV_IC1154532_KO0,38_KE39,50.htm?jl=1009565527390"
Machine Learning Engineer,Toyota Research Institute,$106K - $166K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-toyota-research-institute-JV_IC1154545_KO0,25_KE26,51.htm?jl=1009532630506"
Java Developer,Intone Networks,$89K - $117K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/java-developer-intone-networks-JV_IC1154532_KO0,14_KE15,30.htm?jl=1009550211176"
"Sr. Machine Learning Engineer II, AI Agent",HubSpot,$115K - $170K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/sr-machine-learning-engineer-ii-ai-agent-hubspot-JV_IC1154545_KO0,40_KE41,48.htm?jl=1009549580272"
Software Engineer (C++),Veson Nautical,$85K - $114K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-c-veson-nautical-JV_IC1154532_KO0,19_KE20,34.htm?jl=1009564143555"
Digital Web Developer,Veeva Systems,$95K - $135K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/digital-web-developer-veeva-systems-JV_IC1154532_KO0,21_KE22,35.htm?jl=1009567962118"
Senior Cloud Engineer,John Hancock,$102K - $190K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-cloud-engineer-john-hancock-JV_IC1154532_KO0,21_KE22,34.htm?jl=1009570624871"
Diagnostic Software Engineer,Lextel,$102K - $143K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/diagnostic-software-engineer-lextel-JV_IC1154532_KO0,28_KE29,35.htm?jl=1006292335706"
Senior Machine Learning Engineer I,Broad Institute,$116K - $156K (Glassdoor est.),"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-machine-learning-engineer-i-broad-institute-JV_IC1154545_KO0,34_KE35,50.htm?jl=1009483725874"
"Senior Software Engineer (Backend, Growth)",WHOOP,$112K - $167K (Glassdoor est.),"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-growth-whoop-JV_IC1154532_KO0,39_KE40,45.htm?jl=1009407749874"
"Principal Software Quality Engineer, InstructLab","Red Hat, Inc.",$128K - $211K (Employer est.),"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-quality-engineer-instructlab-red-hat-inc-JV_IC1154532_KO0,47_KE48,59.htm?jl=1009559001537"
Frontend Software Engineer,Motion Recruitment,,"Boston, MA","https://www.glassdoor.com/job-listing/frontend-software-engineer-motion-recruitment-JV_IC1154532_KO0,26_KE27,45.htm?jl=1009540364027"
